Filename,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-TIBS-7cbae8b99aad8d5f683842fe9b1d44647599dfa2c73feac803baa1f9cbf789a8-1.raw,0.0,0.0,0.9948444117105508,,0.7730891892726335,0.03891891891891892,0.7851778656126482,0.08801213960546282,0.7571976603032123,,0.17391304347826086,0.07082833133253301,0.0,0.013513513513513514,0.3586206896551724,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.19047619047619047,0.125,0.19047619047619047,0.4189987635880066,0.34291252176356324,0.4189987635880066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.3023172905525847,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-6ff85480282c694f5e64a1fce32938d3f71e0f2aa3e91e8bc139184713b33c56-6.raw,0.0,0.0,0.659731172896336,,0.6858404296801297,0.04432432432432432,0.7995059288537549,0.04075438976804682,0.6638384990680287,,0.16830294530154277,0.0702280912364946,0.0,0.03861003861003861,0.06206896551724138,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.021505376344086023,0.061068702290076333,0.23809523809523808,0.15625,0.23809523809523808,0.523978816875774,0.4344045308964054,0.523978816875774,0.0,0.0,0.0,0.0,0.1,0.0,0.07692307692307693,0.1,0.07692307692307693,0.1,0.13333333333333333,0.23043478260869565,0.0,0.177257525083612,0.23043478260869565,0.554210236653825,0.4856093080220452,0.6144927536231886,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-6e274cbbdefce4f2bcb3543da3f4043319541e51a110356e68cea2ae85153427-5.raw,0.0,0.0,0.6287976431596394,,0.6398147078767449,0.04108108108108108,0.7909090909090911,0.01582484283546499,0.6145894002513035,,0.1697054698457223,0.019807923169267706,0.0,0.03667953667953668,0.01839080459770115,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-10ef7e0a4f5ea636cdbf2eeeb6403c3ab328568bf47e67dc37b2a73b82bd06d4-3.raw,0.0,0.0,0.9381329405266068,,0.7410712958441918,0.04108108108108108,0.7909090909090911,0.07066984608714502,0.7229374176480992,,0.16690042075736325,0.06722689075630252,0.0,0.032818532818532815,0.32413793103448274,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-49bb6d6117975b63789c7307ca5c4b166239b7d2c342f80a2487dfe99ef438f2-8.raw,0.14705882352941177,0.07142857142857142,0.6486562054597407,,0.9653151346337597,0.34486486486486484,0.9503220611916272,0.4812486451333189,0.9628860060215035,,0.26227208976157085,0.6218487394957983,0.25925925925925924,0.4247104247104247,0.4367816091954023,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.42748091603053434,0.3333333333333333,0.296875,0.3333333333333333,0.3634562067807559,0.23321546015681177,0.3634562067807559,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-9aa88b8359d2090f6588d882078813d7c548776d7403627c25f1091a0564fce6-8.raw,0.14705882352941177,0.07142857142857142,0.6654596043290577,,0.9695545408932662,0.3362162162162162,0.9316425120772949,0.48406676783004554,0.9674223159286156,,0.26928471248246844,0.6236494597839136,0.25925925925925924,0.4111969111969112,0.46206896551724136,0.2,0.42151162790697677,0.45098039215686275,0.34408602150537637,0.42748091603053434,0.21428571428571427,0.21875,0.21428571428571427,0.15260152455040518,0.044171354936614574,0.15260152455040518,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-7cbae8b99aad8d5f683842fe9b1d44647599dfa2c73feac803baa1f9cbf789a8-3.raw,0.0,0.0,0.9742220585527528,,0.775090307611911,0.04108108108108108,0.7909090909090911,0.08909603295035769,0.7593389254691568,,0.17391304347826086,0.07683073229291716,0.0,0.02895752895752896,0.35172413793103446,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-67ec0e775d5272086f87e4fa67b7efec044decd79e7eecdb47993d5cb5e9b535-2.raw,0.0,0.0,0.9690664702633032,,0.7754905312797666,0.04108108108108108,0.7909090909090911,0.08931281161933666,0.7597671785023459,,0.18373071528751753,0.07743097238895558,0.0,0.032818532818532815,0.3333333333333333,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.016129032258064516,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.1,0.0,0.07692307692307693,0.1,0.07692307692307693,0.1,0.13333333333333333,0.23043478260869565,0.0,0.177257525083612,0.23043478260869565,0.554210236653825,0.4856093080220452,0.6144927536231886,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-7c5d590afd39575ec7211e69d22acd56638f9356d955ac4ebca7bc93ad4f439b-4.raw,0.0,0.0,0.6751979377646842,,0.6622272332766539,0.04108108108108108,0.7909090909090911,0.02796444829828745,0.6385715701098826,,0.16269284712482468,0.03181272509003601,0.0,0.032818532818532815,0.08735632183908046,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,0.5,,
Spyware-TIBS-25ac33bc94decabf1572c58b136cd489a8ec017b0d1ea345b6e37a84423ca2d8-8.raw,0.14705882352941177,0.07142857142857142,0.6444553557424114,,0.9646629182861433,0.3481081081081081,0.9573268921095008,0.4808150877953609,0.9621881121896402,,0.26227208976157085,0.6188475390156063,0.25925925925925924,0.4247104247104247,0.4367816091954023,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.44274809160305345,0.3333333333333333,0.296875,0.3333333333333333,0.3602483604917942,0.22751706616255335,0.3602483604917942,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-8fdea52e2c3a415a4be17226fc6cd3fe62e4b49fc156b4a828a0bec730b1cdc5-6.raw,0.0,0.0,0.6648867611857852,,0.681437969333719,0.04432432432432432,0.7995059288537549,0.03836982440927813,0.6591277157029507,,0.1753155680224404,0.06362545018007203,0.0,0.03861003861003861,0.06206896551724138,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.021505376344086023,0.061068702290076333,0.23809523809523808,0.15625,0.23809523809523808,0.523978816875774,0.4344045308964054,0.523978816875774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-92a05114ea36ed4ce64ac63d8b6472026537aedd164228ba9c18a95a44d4cbc3-5.raw,0.0,0.0,0.6339532314490886,,0.637813589537467,0.04108108108108108,0.7909090909090911,0.014740949490570128,0.6124481350853588,,0.16269284712482468,0.02040816326530612,0.0,0.032818532818532815,0.020689655172413793,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-49bb6d6117975b63789c7307ca5c4b166239b7d2c342f80a2487dfe99ef438f2-7.raw,0.14705882352941177,0.07142857142857142,0.6906647026330326,,0.9874904904527171,0.34486486486486484,0.9503220611916272,0.49598959462388903,0.9866143963048594,,0.26367461430575034,0.6392557022809123,0.25925925925925924,0.42277992277992277,0.48735632183908045,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.42748091603053434,0.3333333333333333,0.296875,0.3333333333333333,0.3634562067807559,0.23321546015681177,0.3634562067807559,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-8b374a972ae3f2aa202e216b2ebb61cd7668d1e3803cfcc9bdeb9f7e1a0e70c2-6.raw,0.0,0.0,0.6803535260541336,,0.7026498237300617,0.05837837837837838,0.8367588932806326,0.04985909386516367,0.6818251264619631,,0.17251051893408134,0.07683073229291716,0.0,0.04826254826254826,0.08275862068965517,0.01818181818181818,0.023255813953488372,0.0196078431372549,0.026881720430107527,0.08396946564885496,0.21428571428571427,0.15625,0.21428571428571427,0.44875153952085944,0.40276165667081654,0.44875153952085944,0.0,0.0,0.0,0.0,0.2,0.0,0.15384615384615385,0.2,0.15384615384615385,0.2,0.2,0.44166666666666665,0.0,0.33974358974358965,0.44166666666666665,0.6948462929475591,0.6713615023474178,0.7361111111111113,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,,
Spyware-TIBS-40a45471e1b7f0ad943f0e2f736afb24b7048c09caf44befbfaf8c10c89aca25-1.raw,0.0,0.0,0.9123549990793596,,0.6105983801232918,0.0,0.6820158102766801,0.0,0.5833269288285128,,0.0,0.0,0.0,0.0,0.24597701149425288,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.3023172905525847,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.09090909090909091,1.0,,
Spyware-TIBS-7f0fb3e6faacd89fae2a13bf11a019edae5ef581472e8458204f6213af272dee-7.raw,0.14705882352941177,0.07142857142857142,0.6906647026330326,,0.9868382741051007,0.33945945945945943,0.938647342995169,0.49555603728593106,0.9859165024729959,,0.26367461430575034,0.6386554621848739,0.25925925925925924,0.42277992277992277,0.4896551724137931,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.4122137404580153,0.3333333333333333,0.296875,0.3333333333333333,0.3688370824387161,0.2427740071603362,0.3688370824387161,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-27d7f533077c5f1cb54d2b03d7bb5c27a0f9b37b8ad7e87b5a8996f1d2135ef4-6.raw,0.0,0.0,0.6648867611857852,,0.6818381930015744,0.04432432432432432,0.7995059288537549,0.0385866030782571,0.6595559687361394,,0.16830294530154277,0.06722689075630252,0.0,0.03861003861003861,0.06436781609195402,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.021505376344086023,0.061068702290076333,0.23809523809523808,0.15625,0.23809523809523808,0.523978816875774,0.4344045308964054,0.523978816875774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-6c020f140af8dd853073669a31bb0996b4f0a332a4a3b23b3e708d311b9ec587-3.raw,0.0,0.0,0.943288528816056,,0.7498762165370133,0.04108108108108108,0.7909090909090911,0.07543897680468242,0.7323589843782553,,0.1753155680224404,0.06962785114045618,0.0,0.032818532818532815,0.31724137931034485,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-56d78fb94fce19e41d4fd8aa8cc8e76887afbe16f9d0ddf162abf6bbba3cc1e7-3.raw,0.0,0.0,0.9845332351316516,,0.7890981359868543,0.04108108108108108,0.7909090909090911,0.09668328636462171,0.7743277816307689,,0.182328190743338,0.08643457382953182,0.0,0.032818532818532815,0.3816091954022989,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-19f82488e174dbe2b094ad9e520ee3956ef6c14f8faf5bd0bb368f0ea73de6ef-7.raw,0.14705882352941177,0.07142857142857142,0.699066402067691,,0.9865121659312928,0.34486486486486484,0.9503220611916272,0.4953392586169521,0.9855675555570645,,0.26367461430575034,0.6362545018007203,0.25925925925925924,0.42277992277992277,0.4942528735632184,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.42748091603053434,0.3333333333333333,0.296875,0.3333333333333333,0.3634562067807559,0.23321546015681177,0.3634562067807559,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-6c020f140af8dd853073669a31bb0996b4f0a332a4a3b23b3e708d311b9ec587-4.raw,0.0,0.0,0.6751979377646842,,0.6598258912695207,0.04108108108108108,0.7909090909090911,0.026663776284413614,0.6360020519107491,,0.16269284712482468,0.028811524609843937,0.0,0.032818532818532815,0.08505747126436781,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-27d7f533077c5f1cb54d2b03d7bb5c27a0f9b37b8ad7e87b5a8996f1d2135ef4-3.raw,0.0,0.0,0.9742220585527528,,0.7690869525940783,0.04108108108108108,0.7909090909090911,0.08584435291567309,0.7529151299713233,,0.1753155680224404,0.0822328931572629,0.0,0.032818532818532815,0.36091954022988504,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-27d7f533077c5f1cb54d2b03d7bb5c27a0f9b37b8ad7e87b5a8996f1d2135ef4-1.raw,0.0,0.0,0.9793776468422024,,0.7702876235976448,0.03891891891891892,0.7851778656126482,0.08649468892261002,0.75419988907089,,0.17391304347826086,0.07082833133253301,0.0,0.017374517374517374,0.35172413793103446,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.19047619047619047,0.125,0.19047619047619047,0.4189987635880066,0.34291252176356324,0.4189987635880066,0.0,0.0,0.0,0.0,0.1,0.0,0.07692307692307693,0.1,0.07692307692307693,0.1,0.06666666666666667,0.23043478260869565,0.0,0.177257525083612,0.23043478260869565,0.554210236653825,0.4856093080220452,0.4427962489343561,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-6c020f140af8dd853073669a31bb0996b4f0a332a4a3b23b3e708d311b9ec587-8.raw,0.14705882352941177,0.07142857142857142,0.6486562054597407,,0.9594451875052119,0.33945945945945943,0.938647342995169,0.4773466290916974,0.9566049615347326,,0.26227208976157085,0.6146458583433373,0.25925925925925924,0.4247104247104247,0.432183908045977,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.4122137404580153,0.3333333333333333,0.296875,0.3333333333333333,0.3688370824387161,0.2427740071603362,0.3688370824387161,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-92a05114ea36ed4ce64ac63d8b6472026537aedd164228ba9c18a95a44d4cbc3-2.raw,0.0,0.0,0.9793776468422024,,0.7598818082334012,0.03891891891891892,0.7851778656126482,0.08085844352915673,0.7430653102079781,,0.17251051893408134,0.0666266506602641,0.0,0.017374517374517374,0.34022988505747126,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.19047619047619047,0.125,0.19047619047619047,0.4189987635880066,0.34291252176356324,0.4189987635880066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-7c5d590afd39575ec7211e69d22acd56638f9356d955ac4ebca7bc93ad4f439b-5.raw,0.0,0.0,0.6287976431596394,,0.6362126948660451,0.04108108108108108,0.7909090909090911,0.013873834814654238,0.6107351229526033,,0.16269284712482468,0.017406962785114045,0.0,0.032818532818532815,0.016091954022988506,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,0.5,,
Spyware-TIBS-8b374a972ae3f2aa202e216b2ebb61cd7668d1e3803cfcc9bdeb9f7e1a0e70c2-1.raw,0.0,0.0,0.963910881973854,,0.7578806898941237,0.03891891891891892,0.7851778656126482,0.07977455018426187,0.7409240450420336,,0.17391304347826086,0.06182472989195678,0.0,0.017374517374517374,0.3103448275862069,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.19047619047619047,0.125,0.19047619047619047,0.4189987635880066,0.34291252176356324,0.4189987635880066,0.0,0.0,0.0,0.0,0.4,0.0,0.3076923076923077,0.4,0.3076923076923077,0.4,0.26666666666666666,0.8153846153846155,0.0,0.6272189349112425,0.8153846153846155,0.9436639310057036,1.0,0.7993966817496231,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-27d7f533077c5f1cb54d2b03d7bb5c27a0f9b37b8ad7e87b5a8996f1d2135ef4-10.raw,0.20588235294117646,0.14285714285714285,0.5615972164902635,,0.9205371088370605,0.46378378378378377,0.9934782608695655,0.5649252113592023,0.9149719846683975,,0.2805049088359046,0.6740696278511404,0.3333333333333333,0.4671814671814672,0.4827586206896552,0.34545454545454546,0.7034883720930233,0.5686274509803921,0.478494623655914,0.6335877862595419,0.42857142857142855,0.390625,0.42857142857142855,0.41465165141578175,0.2672319393056032,0.41465165141578175,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.1,0.0,0.07692307692307693,0.1,0.07692307692307693,0.1,0.13333333333333333,0.17666666666666656,0.0,0.13589743589743578,0.17666666666666656,0.3354430379746836,0.3295774647887326,0.3741176470588237,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-8d8af27b1ab68fde08153c7b2d90670c329aa93abe1645da4651ae0941f6da09-4.raw,0.0,0.0,0.6906647026330326,,0.6666296936230647,0.04108108108108108,0.7909090909090911,0.030349013657056147,0.6432823534749608,,0.16269284712482468,0.03481392557022809,0.0,0.032818532818532815,0.10344827586206896,0.01818181818181818,0.020348837209302327,0.0196078431372549,0.010752688172043012,0.061068702290076333,0.21428571428571427,0.140625,0.21428571428571427,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,,
Spyware-TIBS-10ef7e0a4f5ea636cdbf2eeeb6403c3ab328568bf47e67dc37b2a73b82bd06d4-7.raw,0.14705882352941177,0.07142857142857142,0.6906647026330326,,0.9868382741051007,0.33945945945945943,0.938647342995169,0.49555603728593106,0.9859165024729959,,0.26367461430575034,0.634453781512605,0.25925925925925924,0.42277992277992277,0.4896551724137931,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.4122137404580153,0.3333333333333333,0.296875,0.3333333333333333,0.3688370824387161,0.2427740071603362,0.3688370824387161,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
Spyware-TIBS-8d05ac658cc148b5089cba5909d167e79b2ee62d09dfdba71234792f184da271-7.raw,0.08823529411764706,0.0,0.7496446326643343,,1.0,0.2637837837837838,0.988521739130435,0.38694992412746587,1.0,,0.2482468443197756,0.4921968787515006,0.14814814814814814,0.3204633204633205,0.39770114942528734,0.12727272727272726,0.38372093023255816,0.3333333333333333,0.20967741935483872,0.3435114503816794,0.30952380952380953,0.265625,0.30952380952380953,0.4027992686556062,0.29708861232574707,0.4027992686556062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.3066907775768539,0.22704225352112692,0.3741176470588237,1.0,1.0,1.0,,1.0,1.0,,0.6363636363636364,1.0,,
Spyware-TIBS-8b374a972ae3f2aa202e216b2ebb61cd7668d1e3803cfcc9bdeb9f7e1a0e70c2-9.raw,0.14705882352941177,0.07142857142857142,0.6276519568730948,,0.9512924831600068,0.33945945945945943,0.938647342995169,0.47192716236722304,0.94788128863644,,0.2608695652173913,0.6110444177671068,0.25925925925925924,0.4247104247104247,0.40229885057471265,0.2,0.4331395348837209,0.45098039215686275,0.34946236559139787,0.4122137404580153,0.3333333333333333,0.296875,0.3333333333333333,0.3688370824387161,0.2427740071603362,0.3688370824387161,0.011235955056179775,4.630058338735068e-05,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,
