timestamp,hostname,endpoint_id,os_type,pid,ppid,process_name,cmd,cpu_percent,memory,risk_score,label
1747120490,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1363,965,driver_161.exe,C:\Recycle Bin\driver_161.exe,45.74,598970025,,
1747121842,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3783,2323,exploit_166.hta,C:\AppData\exploit_166.hta,34.65,154173087,,
1747122029,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4151,2380,malware_485.hta,C:\AppData\malware_485.hta,62.07,533570481,,
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1665,1,VTDecoderXPCService,/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService,0.0,6356992,0.0,0.0
1747119856,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2113,1947,monitor_344.dll,C:\Temp\monitor_344.dll,29.73,324825581,,
1747112879,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,470,1,tccd,/System/Library/PrivateFrameworks/TCC.framework/Support/tccd,0.1,16695296,0.0,0.0
1747113000,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,497,1,cloudd,/System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd,0.0,42024960,0.0,0.0
1747119382,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3581,919,system_211.lnk,C:\ProgramData\system_211.lnk,89.92,507211594,,
1747119842,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4595,2223,update_122.js,C:\Users\Public\update_122.js,25.63,372918354,,
1747112954,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,602,1,TextInputMenuAgent,/System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent,0.0,21774336,0.0,0.0
1747113000,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,490,1,Finder,/System/Library/CoreServices/Finder.app/Contents/MacOS/Finder,0.0,65437696,0.0,0.0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,579,1,ReportCrash,/System/Library/CoreServices/ReportCrash agent,0.0,20463616,0.0,0.0
1747112924,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16120,1,Music,/System/Applications/Music.app/Contents/MacOS/Music,0.5,254279680,0.0,0.0
1747112929,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,644,1,commerce,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce,0.0,18382848,0.0,0.0
1747112914,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16216,1,FollowUpSettingsExtension,/System/Library/ExtensionKit/Extensions/FollowUpSettingsExtension.appex/Contents/MacOS/FollowUpSettingsExtension,0.0,27721728,0.0,0.0
1747112990,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2481,1,MessagesBlastDoorService,/System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService,0.0,5750784,0.0,0.0
1747121638,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3104,2638,install_179.pif,C:\AppData\install_179.pif,15.31,297190323,,
1747121859,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2716,708,kernel_100.vbs,C:\Temp\kernel_100.vbs,32.29,165774378,,
1747119899,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2467,329,malware_389.dll,C:\Recycle Bin\malware_389.dll,28.9,155669216,,
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,520,1,sharingd,/usr/libexec/sharingd,0.0,37552128,0.0,0.0
1747113020,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,417,1,cfprefsd,/usr/sbin/cfprefsd agent,0.0,9650176,0.0,0.0
1747119411,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2544,308,driver_250.scr,C:\Recycle Bin\driver_250.scr,13.49,98887120,,
1747118936,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3110,2562,system_200.scr,C:\Users\Public\system_200.scr,22.9,61974435,,
1747112995,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,6546,1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.2,4651433984,6.0,0.0
1747119227,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2708,1621,svchost_420.ps1,C:\Users\Public\svchost_420.ps1,56.24,244518977,,
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,641,1,SafariNotificationAgent,/System/Cryptexes/App/usr/libexec/SafariNotificationAgent,0.0,10633216,0.0,0.0
1747112990,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,15295,1,NewsEngagementExtension,/System/Applications/News.app/Contents/PlugIns/NewsEngagementExtension.appex/Contents/MacOS/NewsEngagementExtension,0.0,12009472,0.0,0.0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,955,1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,3817472,0.0,0.0
1747120229,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1505,716,malware_479.dll,C:\AppData\malware_479.dll,82.03,132996468,,
1747120490,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4861,2437,payload_253.hta,C:\Users\Public\payload_253.hta,65.59,198560910,,
1747120845,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1483,345,malware_391.lnk,C:\Users\Public\malware_391.lnk,45.49,258696633,,
1747112975,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,3411,1,proactiveeventtrackerd,/usr/libexec/proactiveeventtrackerd,0.0,6389760,0.0,0.0
1747121004,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4016,3072,update_494.js,C:\ProgramData\update_494.js,27.92,581282514,,
1747112985,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,538,1,heard,/System/Library/PrivateFrameworks/HearingCore.framework/heard,0.0,32161792,0.0,0.0
1747121671,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2957,1279,update_128.ps1,C:\ProgramData\update_128.ps1,73.3,65765678,,
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,569,1,mediaremoteagent,/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent,0.0,7372800,0.0,0.0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,559,1,com.apple.geod,/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod,0.0,27377664,0.0,0.0
1747121605,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3656,1772,setup_271.dll,C:\AppData\setup_271.dll,6.03,269528662,,
1747119670,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4460,1322,malware_5.lnk,C:\Recycle Bin\malware_5.lnk,5.6,278623066,,
1747121116,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4702,1703,install_115.ps1,C:\Temp\install_115.ps1,65.16,534440259,,
1747121771,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1370,460,driver_463.pif,C:\Users\Public\driver_463.pif,74.89,432269027,,
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,15200,1,storeuid,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid,0.0,21741568,0.0,0.0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,421,1,UserEventAgent,/usr/libexec/UserEventAgent (Aqua),0.0,21348352,0.0,0.0
1747113010,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,13030,966,zsh,/bin/zsh -il,0.0,3801088,0.0,0.0
1747112929,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,954,1,WardaSynthesizer_arm64,"/System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/WardaSynthesizer_arm64.appex/Contents/MacOS/WardaSynthesizer_arm64 -AppleLanguages (""en-US"")",0.0,7159808,0.0,0.0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,911,1,appstoreagent,/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent,0.0,50659328,0.0,0.0
1747112995,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,647,1,WorldClockWidget,/System/Applications/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget,0.0,24985600,0.0,0.0
1747119728,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3293,1761,payload_20.exe,C:\Temp\payload_20.exe,66.41,217767456,,
1747112944,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17824,17823,python3.11,/Users/jermainebaker/anaconda3/envs/edr-env/bin/python -c from multiprocessing.resource_tracker import main;main(4),0.0,4259840,0.0,0.0
1747121015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1396,780,setup_473.dll,C:\ProgramData\setup_473.dll,5.09,639760454,,
1747119791,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1624,1369,driver_437.bat,C:\Users\Public\driver_437.bat,88.83,239750384,,
1747119554,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2913,1781,install_328.vbs,C:\Temp\install_328.vbs,3.08,611029182,,
1747112813,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,155,1,loginwindow,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow console,0.0,39043072,0.0,0.0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,437,1,ControlCenter,/System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter,0.0,71057408,0.0,0.0
1747121534,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4712,1160,install_448.bat,C:\ProgramData\install_448.bat,57.27,292342561,,
1747120440,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4538,1636,config_285.exe,C:\Users\Public\config_285.exe,74.22,250080107,,
1747112995,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16218,1,FamilySettings,/System/Library/ExtensionKit/Extensions/FamilySettings.appex/Contents/MacOS/FamilySettings,0.0,45957120,0.0,0.0
1747121361,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3878,1786,svchost_288.dll,C:\Recycle Bin\svchost_288.dll,62.9,200090073,,
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,645,1,CalendarWidgetExtension,/System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension,0.0,31637504,0.0,0.0
1747118837,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2463,2035,update_212.ps1,C:\Users\Public\update_212.ps1,32.21,586377828,,
1747120974,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3476,936,config_464.js,C:\Users\Public\config_464.js,7.49,266597526,,
1747121357,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1660,26,config_192.ps1,C:\Temp\config_192.ps1,34.38,653409046,,
1747120721,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2498,1982,monitor_460.exe,C:\Recycle Bin\monitor_460.exe,86.92,495319633,,
1747121842,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4058,536,task_39.hta,C:\ProgramData\task_39.hta,60.54,378666408,,
1747121637,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2662,696,task_379.js,C:\Recycle Bin\task_379.js,73.63,422968533,,
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5363,1,BitacoraWorker,/System/Library/ExtensionKit/Extensions/BitacoraWorker.appex/Contents/MacOS/BitacoraWorker,0.0,12222464,0.0,0.0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,533,1,followupd,/System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd,0.0,13254656,0.0,0.0
1747112818,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,741,1,CursorUIViewService,/System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService,0.7,28901376,0.0,0.0
1747120724,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4184,880,config_210.vbs,C:\Recycle Bin\config_210.vbs,52.7,54625979,,
1747112954,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16211,1,Appearance,/System/Library/ExtensionKit/Extensions/Appearance.appex/Contents/MacOS/Appearance,0.0,46874624,0.0,0.0
1747119230,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1952,854,setup_72.dll,C:\Recycle Bin\setup_72.dll,80.2,268324263,,
1747121287,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2279,2076,config_337.hta,C:\Users\Public\config_337.hta,49.44,140483122,,
1747120432,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4572,963,payload_191.vbs,C:\Users\Public\payload_191.vbs,48.78,116381037,,
1747112879,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17945,17933,Steam Helper,"/Users/jermainebaker/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/Frameworks/Steam Helper.app/Contents/MacOS/Steam Helper -nocrashdialog -lang=en_US -cachedir=/Users/jermainebaker/Library/Application Support/Steam/config/htmlcache -steampid=17933 -buildid=1745876290 -steamid=0 -logdir=/Users/jermainebaker/Library/Application Support/Steam/logs -uimode=7 -startcount=0 -steamuniverse=Public -realm=Global -clientui=/Users/jermainebaker/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/clientui -steampath=/Users/jermainebaker/Library/Application Support/Steam/Steam.AppBundle/Steam/Contents/MacOS/steam_osx -launcher=0 -delaypageload --valve-initial-threadpool-size=20 --valve-enable-site-isolation --enable-smooth-scrolling --log-file=/Users/jermainebaker/Library/Application Support/Steam/logs/cef_log.txt --disable-quick-menu --enable-features=PlatformHEVCDecoderSupport --disable-features=SpareRendererForSitePerProcess,DcheckIsFatal,ValveFFmpegAllowLowDelayHEVC",11.4,197087232,0.0,0.0
1747119146,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2739,1457,install_400.hta,C:\Users\Public\install_400.hta,69.38,153062361,,
1747112995,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,626,1,com.apple.CloudDocs.iCloudDriveFileProvider,"/System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/Contents/MacOS/com.apple.CloudDocs.iCloudDriveFileProvider -AppleLanguages (""en-US"")",0.0,13647872,0.0,0.0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,417,1,cfprefsd,/usr/sbin/cfprefsd agent,0.0,8323072,0.0,0.0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,480,1,ndoagent,/System/Library/PrivateFrameworks/NewDeviceOutreach.framework/ndoagent,0.0,14860288,0.0,0.0
1747120573,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1184,181,update_18.bat,C:\AppData\update_18.bat,34.99,393620699,,
1747112980,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,601,1,diagnostics_agent,/System/Library/CoreServices/diagnostics_agent,0.0,15073280,0.0,0.0
1747120739,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2147,402,payload_196.exe,C:\Temp\payload_196.exe,19.92,225611049,,
1747119145,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3214,2372,service_10.js,C:\ProgramData\service_10.js,79.48,212156229,,
1747112924,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,594,1,icdd,/System/Library/Image Capture/Support/icdd,0.0,7389184,0.0,0.0
1747122018,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2319,204,script_181.hta,C:\AppData\script_181.hta,20.05,477290865,,
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,8234,1,PlugInLibraryService,/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService,0.0,2179072,0.0,0.0
1747113010,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2898,1,MessagesBlastDoorService,/System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService,0.0,7585792,0.0,0.0
1747113025,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,956,1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,3833856,0.0,0.0
1747120209,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3390,2981,exploit_453.pif,C:\Temp\exploit_453.pif,3.35,579889339,,
1747119579,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1415,220,script_339.hta,C:\Users\Public\script_339.hta,23.99,699403240,,
1747120292,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1295,859,monitor_387.ps1,C:\Temp\monitor_387.ps1,36.86,445423889,,
1747112929,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1221,1,DockHelper,/System/Library/CoreServices/Dock.app/Contents/XPCServices/DockHelper.xpc/Contents/MacOS/DockHelper,0.0,25821184,0.0,0.0
1747120678,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4434,3616,malware_143.ps1,C:\ProgramData\malware_143.ps1,27.4,296121490,,
1747118850,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3513,1573,kernel_246.exe,C:\Recycle Bin\kernel_246.exe,41.82,193167423,,
1747112980,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,618,1,TextInputSwitcher,/System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher,0.0,19628032,0.0,0.0
1747120604,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1301,119,install_407.js,C:\Temp\install_407.js,46.77,245343766,,
1747120045,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1114,359,monitor_136.bat,C:\Users\Public\monitor_136.bat,18.3,191110417,,
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,589,1,axassetsd,/System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd,0.0,23085056,0.0,0.0
1747120203,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4580,203,payload_367.ps1,C:\Users\Public\payload_367.ps1,5.9,550179274,,
1747119913,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2086,1259,monitor_445.jar,C:\Users\Public\monitor_445.jar,78.07,523574862,,
1747122170,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2026,1032,monitor_316.lnk,C:\Users\Public\monitor_316.lnk,81.23,486719296,,
1747119435,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3882,800,svchost_185.lnk,C:\Users\Public\svchost_185.lnk,53.68,646876054,,
1747121607,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1605,773,malware_238.dll,C:\AppData\malware_238.dll,40.55,79474220,,
1747120691,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2255,1929,exploit_79.dll,C:\AppData\exploit_79.dll,72.3,307274418,,
1747112980,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,535,1,sociallayerd,/System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd,0.0,15269888,0.0,0.0
1747113020,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,525,1,NotificationCenter,/System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter,0.0,61112320,0.0,0.0
1747121848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1351,398,exploit_142.hta,C:\AppData\exploit_142.hta,89.53,162217056,,
1747120842,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1646,302,driver_77.pif,C:\Users\Public\driver_77.pif,53.07,300964923,,
1747119501,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1243,468,exploit_228.js,C:\ProgramData\exploit_228.js,50.55,567645803,,
1747112813,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2464,1,AuthenticationServicesAgent,/System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent,0.0,15204352,0.0,0.0
1747121687,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2874,1737,update_411.bat,C:\Users\Public\update_411.bat,43.36,674288915,,
1747112904,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16141,1,News,/System/Applications/News.app/Contents/MacOS/News,0.0,449200128,6.0,0.0
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,443,1,APFSUserAgent,/System/Library/CoreServices/APFSUserAgent,0.0,6094848,0.0,0.0
1747122081,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2070,1418,update_175.lnk,C:\Users\Public\update_175.lnk,20.6,202435971,,
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,634,1,com.apple.WebKit.GPU,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU,0.2,211894272,0.0,0.0
1747112924,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,650,1,CSExattrCryptoService,/System/Library/PrivateFrameworks/CSExattrCrypto.framework/Versions/A/XPCServices/CSExattrCryptoService.xpc/Contents/MacOS/CSExattrCryptoService,0.0,4096000,0.0,0.0
1747120356,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3194,2558,exploit_413.jar,C:\Recycle Bin\exploit_413.jar,82.88,436778213,,
1747119408,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1377,230,malware_377.vbs,C:\Temp\malware_377.vbs,30.71,317501680,,
1747112985,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17757,1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.0,46137344,0.0,0.0
1747121939,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2679,420,svchost_276.scr,C:\Users\Public\svchost_276.scr,48.15,73384637,,
1747118975,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1265,95,setup_299.scr,C:\ProgramData\setup_299.scr,25.12,295523384,,
1747119711,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3190,1300,config_353.ps1,C:\Recycle Bin\config_353.ps1,60.36,106820624,,
1747119164,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4245,940,svchost_95.pif,C:\Temp\svchost_95.pif,5.22,583449449,,
1747119664,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2458,1331,malware_6.js,C:\ProgramData\malware_6.js,58.76,271763589,,
1747112813,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,536,1,suggestd,/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd,0.0,102252544,0.0,0.0
1747120106,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3505,1517,update_401.dll,C:\AppData\update_401.dll,20.96,641235457,,
1747120439,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2165,820,payload_108.lnk,C:\ProgramData\payload_108.lnk,73.44,237164622,,
1747119908,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1038,150,monitor_87.lnk,C:\AppData\monitor_87.lnk,53.96,306050465,,
1747120380,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2484,567,malware_51.lnk,C:\Recycle Bin\malware_51.lnk,10.27,331834702,,
1747112904,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5366,1,MetricsExtension,/System/Library/ExtensionKit/Extensions/MetricsExtension.appex/Contents/MacOS/MetricsExtension,0.0,8814592,0.0,0.0
1747119835,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2608,2233,payload_126.jar,C:\ProgramData\payload_126.jar,68.64,331827612,,
1747122166,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2322,1009,driver_436.pif,C:\Recycle Bin\driver_436.pif,65.73,658283988,,
1747119574,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1251,1014,script_164.scr,C:\ProgramData\script_164.scr,79.59,595535505,,
1747118686,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1072,744,svchost_195.lnk,C:\Users\Public\svchost_195.lnk,79.73,301827489,,
1747118778,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1401,907,config_34.jar,C:\Users\Public\config_34.jar,16.14,529489534,,
1747119002,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3668,1023,script_91.pif,C:\Recycle Bin\script_91.pif,69.01,671187251,,
1747121777,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1322,132,payload_38.scr,C:\AppData\payload_38.scr,82.71,707997069,,
1747120191,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2559,1512,task_123.pif,C:\Users\Public\task_123.pif,76.46,256194234,,
1747120772,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2352,1976,svchost_260.bat,C:\Temp\svchost_260.bat,28.86,632420825,,
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,4136,1,com.apple.siri-distributed-evaluation,/System/Library/PrivateFrameworks/DistributedEvaluation.framework/Versions/A/XPCServices/com.apple.siri-distributed-evaluation.xpc/Contents/MacOS/com.apple.siri-distributed-evaluation,0.0,7733248,0.0,0.0
